SMILES,molar_mass,log_p_sat
C(=O)(N(=O)(=O))C(=O)OC(=O)C(ON(=O)(=O))C(OO)(C(O))C(=O)(O),341.9819028719999,-8.083970834356792
C(=O)(N(=O)(=O))C(=O)OC(=O)C(ON(=O)(=O))C(OO)(C)C(=O),309.992073632,-4.477513250753776
C(=O)(N(=O)(=O))C(=O)OC(=O)C(ON(=O)(=O))C(OO)(C)C(=O)(O),325.98698825199995,-6.576160356661937
C(=O)(N(=O)(=O))C(=O)OC(=O)C(ON(=O)(=O))C(OO)(C)C(=O)(OO),341.9819028719999,-4.425247346689378
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)(C(O))C(O)C(=O)(O),296.99682466400003,-9.563469851965708
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)(C)C(=O),234.99643074000002,-3.0624439479122123
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)(C)C(=O)C(=O),262.99134536,-4.042127609444742
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)(C)C(O)C(=O),265.006995424,-6.373920122120337
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)=CC(=O),232.98078067600002,-5.682327338255001
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)C(=O)C(ON(=O)(=O)),295.976423568,-4.148543645296709
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)C(C(=O)(O))C(=O),278.98625998000006,-7.695063773636035
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)C(O)(C)C(=O),265.006995424,-4.543574061141967
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)C(O)(C)C(=O)(OO),296.996824664,-3.887399545847349
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)C(O)(C)C(=O)(OON(=O)(=O)),341.9819028719999,-4.224851825376457
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)C(ON(=O)(=O))C(=O)(OO),327.9662528079999,-4.709084724483371
C(=O)(N(=O)(=O))C(=O)OC(=O)C(OO)C(OO),238.99134536000003,-4.923532223616382
C(=O)(N(=O)(=O))C(=O)OC(=O)C=C(C(O))C(=O)(O),246.99643074000002,-6.6959601960799535
C(=O)(N(=O)(=O))C(=O)OC(=O)C=C(C(O))C(=O)(OON(=O)(=O)),307.976423568,-5.134670217762413
C(=O)(N(=O)(=O))C(=O)OC(=O)C=C(C(OO))C(=O),246.99643074000002,-5.199488286417528
C(=O)(N(=O)(=O))C(=O)OC(=O)CC(=O)C(=O),216.98586605600002,-3.1969498012669093
C(=O)(N(=O)(=O))C(=O)OC(N(=O)(=O))(OO),209.97602964400002,-2.064240896254688
C(=O)(N(=O)(=O))C(=O)OC(O)(C)C(=O)(OO),222.99643074000002,-2.696587929403258
C(=O)(N(=O)(=O))C(=O)OC(O)C(C(O))=CC(=O)(OO),265.006995424,-5.85102396622214
C(=O)(N(=O)(=O))C(=O)OC(O)C(C(OO))=CC(=O)(O),265.006995424,-7.585223129530825
C(=O)(N(=O)(=O))C(=O)OC(O)C(C)=CC(=O)(OO),249.01208080400002,-7.30533021268089
C(=O)(N(=O)(=O))C(=O)OC(O)C(OO)C(C(=O)(OO))=C,281.00191004400006,-8.234283754429221
C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C(=O)(O))C(ON(=O)(=O)),293.997159012,-7.840679985842204
C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C(=O)(O))C(OO),265.006995424,-8.859731441168208
C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C(O))C(=O)(OON(=O)(=O)),309.992073632,-7.008629155545018
C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C(ON(=O)(=O)))C(=O)(OO),309.992073632,-7.903325973755523
C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C(OO))C(=O)(OO),281.001910044,-8.79704438128226
C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C(OO))C(=O)(OON(=O)(=O)),325.98698825199995,-6.652986203700494
C(=O)(N(=O)(=O))C(=O)OC(O)C=C(C)C(=O)(OO),249.01208080400002,-7.494623167501057
C(=O)(N(=O)(=O))C(=O)OC(OO)(C(=O)(O))C(O)C(O)C(=O)(O),312.991739284,-11.553092496980785
C(=O)(N(=O)(=O))C(=O)OC(OO)(C(=O)(OO))C=CC(=O)(O),294.98117460000003,-9.528570250719046
C(=O)(N(=O)(=O))C(=O)OC(OO)(C(O))C(O)C(OO)C(=O)(O),315.007389348,-13.940461004750626
C(=O)(N(=O)(=O))C(=O)OC(OO)(C(O))C(ON(=O)(=O))C(=O),297.992073632,-6.5838365350277295
C(=O)(N(=O)(=O))C(=O)OC(OO)(C(O))C=CC(=O)(OO),281.001910044,-7.001681019510721
C(=O)(N(=O)(=O))C(=O)OC(OO)(C(ON(=O)(=O)))C(=O),267.981508948,-3.782256701511828
C(=O)(N(=O)(=O))C(=O)OC(OO)(C(ON(=O)(=O)))CC(=O)(O),297.992073632,-6.209889790519416
C(=O)(N(=O)(=O))C(=O)OC(OO)(C(OO))C(ON(=O)(=O))C(=O),313.98698825199995,-6.499480499691126
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(=O)C(O)C(=O)(O),281.001910044,-6.464278495114291
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(O)C(=O),237.01208080400002,-5.226739732606563
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(O)C(=O)C(=O)(O),281.001910044,-7.143513173318813
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(O)C(=O)C(=O)(OO),296.996824664,-8.483000710340896
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(O)C(O)C(=O)(O),283.017560108,-8.309610705458553
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(O)C(ON(=O)(=O))C(=O),312.00772369599997,-6.759419313928313
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(O)C(OO)C(=O)(O),299.01247472800003,-8.993875036352378
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(ON(=O)(=O))C(=O)C(=O)(OO),341.9819028719999,-6.813605414011449
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(ON(=O)(=O))C(OO)C(=O)(OO),359.9924675559999,-7.011514810781221
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(OO)C(=O),253.00699542400002,-5.3495010845657465
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(OO)C(ON(=O)(=O))C(=O)(O),343.9975529359999,-7.8003681864790195
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)C(OO)C(ON(=O)(=O))C(=O)(OO),359.9924675559999,-6.432149038737869
C(=O)(N(=O)(=O))C(=O)OC(OO)(C)CC(=O)(O),237.01208080400002,-5.387434847603471
C(=O)(N(=O)(=O))C(=O)OC(OO)=C,176.99095143600002,-1.6226937489318012
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)(O),208.98078067600002,-4.459015525087364
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)(OO),224.97569529600003,-4.685227557708912
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(=O)C(ON(=O)(=O)),295.976423568,-4.649879258291465
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)(C(=O)(O))C(ON(=O)(=O)),341.981902872,-7.570202068198708
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)(C)C(=O)(O),281.001910044,-7.771399131836373
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)(C)C(=O)(OO),296.996824664,-6.11857011104692
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)C(=O),250.99134536000003,-3.819912409840141
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)C(=O)(O),266.98625998000006,-7.720274172440207
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(O)C(=O)(OO),282.98117460000003,-6.493120927870521
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(ON(=O)(=O)),267.981508948,-4.2452272303856455
C(=O)(N(=O)(=O))C(=O)OC(OO)C(=O)C(OO)C(=O)(O),282.98117460000003,-7.66213056910438
C(=O)(N(=O)(=O))C(=O)OC(OO)C(C(=O)(O))C(OO),269.00191004400006,-8.044602242138325
C(=O)(N(=O)(=O))C(=O)OC(OO)C(C(O))=CC(=O)(OO),281.001910044,-7.78186233735618
C(=O)(N(=O)(=O))C(=O)OC(OO)C(C(O))C(=O)C(=O)(O),281.001910044,-8.966010911894335
C(=O)(N(=O)(=O))C(=O)OC(OO)C(C(ON(=O)(=O)))C(=O)C(=O)(O),325.98698825199995,-7.124358531112938
C(=O)(N(=O)(=O))C(=O)OC(OO)C(C)=CC(=O)(O),249.01208080400002,-5.802946900777219
C(=O)(N(=O)(=O))C(=O)OC(OO)C(C)=CC(=O)(OO),265.006995424,-6.7283315884033446
C(=O)(N(=O)(=O))C(=O)OC(OO)C(C)C(=O)(OON(=O)(=O)),297.992073632,-3.612925053388604
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C(O))C(=O)C(=O)(O),296.99682466400003,-9.432162023081847
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(=O)(OO),269.00191004400006,-5.76411321612015
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(=O)C(=O)(O),281.001910044,-7.67937767643384
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(=O)C(=O)(OON(=O)(=O)),341.9819028719999,-6.020230343997053
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(O)C(=O),267.022645488,-8.441762760282638
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)(C)C(OO)C(=O)(O),299.01247472800003,-9.132725955329192
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(=O),222.99643074000002,-4.6920084474501
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(=O)(O),238.99134536000003,-6.079459204753023
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(=O)(OO),254.98625998000003,-6.032763772355337
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(=O)C(=O)(O),266.98625998000006,-7.003151765365126
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(O)(C)C(=O),267.022645488,-7.9668554005864705
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(O)C(=O),253.00699542400002,-8.045320946349696
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(ON(=O)(=O))(C)C(=O),312.00772369599997,-6.56633093568446
C(=O)(N(=O)(=O))C(=O)OC(OO)C(O)C(OO)(C)C(=O),283.01756010800005,-8.052786145097349
C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))(C(O))C(OO)C(=O)(O),359.9924675559999,-9.864568265684854
C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))(C)C(=O)(O),297.992073632,-6.04820930990944
C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))(C)C(O)C(=O)(OO),343.9975529359999,-7.673041221841321
C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(=O)C(=O)(O),311.97133818799995,-6.15025248305759
C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(=O)C(=O)(OO),327.9662528079999,-6.29187586431157
C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(O)(C(O))C(=O)(O),343.9975529359999,-9.20811423732832
C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(O)C(=O)(O),313.98698825199995,-7.545794082090983
C(=O)(N(=O)(=O))C(=O)OC(OO)C(ON(=O)(=O))C(OO)C(=O)(OO),345.9768174919999,-8.43586326674565
C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)(C(O))C(O)C(=O)(O),315.007389348,-12.279106394671205
C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)(C)C(O)C(=O),283.01756010800005,-9.123935121527207
C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)(C)C(O)C(=O)(O),299.01247472800003,-9.51774769595555
C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)(C)C(O)C(=O)(OO),315.007389348,-9.718469620513329
C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)C(O)(C)C(=O)(OO),315.007389348,-8.964998659376507
C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)C(O)C(=O)(O),284.99682466400003,-10.207173562638308
C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)C(O)C(=O)(OO),300.991739284,-8.167407643709831
C(=O)(N(=O)(=O))C(=O)OC(OO)C(OO)C(ON(=O)(=O))C(=O)(OO),345.9768174919999,-8.137953296082092
C(=O)(N(=O)(=O))C(=O)OC(OO)C=C(C)C(=O)(O),249.01208080400002,-5.983553061650521
C(=O)(N(=O)(=O))C(=O)OC(OO)C=C(C)C(=O)(OON(=O)(=O)),309.992073632,-4.308499733311391
C(=O)(N(=O)(=O))C(=O)OC(OO)C=CC(=O)(O),234.99643074000002,-5.815001895269892
C(=O)(N(=O)(=O))C(=O)OOC(=O)C(=O)C(O)C(=O),248.97569529600003,-4.161672428517592
C(=O)(N(=O)(=O))C(=O)OOC(=O)C(O)(C)C(=O)(O),250.99134536000003,-3.940073713528761
C(=O)(N(=O)(=O))C(=O)OOC(=O)C(O)C(=O),220.98078067600002,-2.600326278518962
C(=O)(N(=O)(=O))C(=O)OOC(=O)C(ON(=O)(=O))(C)C(=O)(OO),311.97133818799995,-4.587246892094224
C(=O)(N(=O)(=O))C(=O)OOC(=O)C(ON(=O)(=O))C(=O)(OO),297.95568812399995,-3.927957491657045
C(=O)(N(=O)(=O))C(=O)OOC(=O)C(OO)(C)C(=O),250.99134536000003,-3.238852633688127
C(=O)(N(=O)(=O))C(=O)OOC(=O)C(OO)(C)C(=O)(O),266.98625998000006,-5.524940835378468
C(=O)(N(=O)(=O))C(=O)OOC(C(=O)(O))C(ON(=O)(=O))C(=O)C,309.992073632,-5.702008932082841
C(=O)(N(=O)(=O))C(=O)OOC(C(=O)C)C(O)C(=O),249.01208080400002,-5.119744421884467
C(=O)(N(=O)(=O))C(=O)OOC(OO)C(=O),208.98078067600002,-2.475084852460133
C(=O)(N(=O)(=O))C(C(=O)(O))OOC(=O),192.98586605600002,-4.759268897783329
C(=O)(N(=O)(=O))C(C)(C(=O))OOC(=O),191.00660150000002,-2.6015391503917766
C(=O)(N(=O)(=O))C(O)(C(=O)(N(=O)(=O)))OOC(=O)C(=O)C(=O),293.960773504,-2.82131076022441
C(=O)(N(=O)(=O))C(O)(C(=O)(O))OOC(=O)C(O)C(=O),266.98625998000006,-7.578561162728183
C(=O)(N(=O)(=O))C(O)(C(=O)(O))OOC(=O)C(ON(=O)(=O))(C)C(=O),325.98698825199995,-7.484964854714347
C(=O)(N(=O)(=O))C(O)(C(=O)(O))OOC(=O)C(OO)(C)C(=O),296.99682466400003,-8.913135058313015
C(=O)(N(=O)(=O))C(O)(C(=O)(O))OOC(OO)(C)C(=O),269.00191004400006,-8.092778469007667
C(=O)(N(=O)(=O))C(O)(C(=O)(OO))OOC(=O)C(O)C(=O),282.98117460000003,-6.606518042307565
C(=O)(N(=O)(=O))C(O)(C(=O)(OON(=O)(=O)))OOC(=O)C(=O),297.955688124,-2.7164726351383064
C(=O)(N(=O)(=O))C(O)(C(=O)(OON(=O)(=O)))OOC(=O)C(O)C(=O),327.966252808,-4.7097901071267865
C(=O)(N(=O)(=O))C(O)(C(=O))OOC(=O)C(=O),220.98078067600002,-4.679089730821214
C(=O)(N(=O)(=O))C(O)(C(=O))OOC(=O)C(O)C(=O),250.99134536000003,-5.751746993340369
C(=O)(N(=O)(=O))C(O)(C(=O))OOC(=O)C(ON(=O)(=O))C(=O),295.976423568,-5.353088191661589
C(=O)(N(=O)(=O))C(O)(C(=O))OOC(=O)C(OO)C(=O),266.98625998000006,-6.395482346946572
C(=O)(N(=O)(=O))C(O)(C(ON(=O)(=O)))OOC(=O)C(=O),267.981508948,-3.6644230707918335
C(=O)(N(=O)(=O))C(O)(C(OO))OOC(=O),210.99643074000002,-4.86026280001041
C(=O)(N(=O)(=O))C(O)(O)C(=O),148.99603681600001,-1.919987152892072
C(=O)(N(=O)(=O))C(O)(O)C(=O)C(=O),176.99095143600002,-4.532251596311282
C(=O)(N(=O)(=O))C(O)(O)C(=O)C(O)C(=O),207.00151612000002,-9.274712138234444
C(=O)(N(=O)(=O))C(O)(OO)C(=O)C(=O),192.98586605600002,-2.495665088197536
C(=O)(N(=O)(=O))C(O)(OO)C(O)C(=O)(OON(=O)(=O)),271.97642356800003,-3.746558430697348
C(=O)(N(=O)(=O))C(O)(OO)C(ON(=O)(=O))C(=O)(OO),271.97642356800003,-5.790929871819068
C(=O)(N(=O)(=O))C(O)(OO)C(OO)C(=O),210.99643074000002,-6.236855126917696
C(=O)(N(=O)(=O))C(O)(OO)C(OO)C(=O)(OON(=O)(=O)),287.971338188,-4.704191666436819
C(=O)(N(=O)(=O))C(O)C(=O)(O),148.99603681600001,-3.012959118808208
C(=O)(N(=O)(=O))C(O)C(=O)(OO),164.99095143600002,-2.96818772866963
C(=O)(N(=O)(=O))C(O)C(=O)C(=O),160.99603681600001,-2.191181574907876
C(=O)(N(=O)(=O))C(O)C(O)C(=O)(O),179.00660150000002,-6.982090595768325
C(=O)(N(=O)(=O))C(O)C(O)C(=O)(OO),195.00151612000002,-6.619544485684292
C(=O)(N(=O)(=O))C(O)C(O)C(=O)C(=O)(OON(=O)(=O)),267.981508948,-3.380689886307389
C(=O)(N(=O)(=O))C(O)C(OO)(C(=O)(OO))C(=O),238.99134536000003,-6.136033415690554
C(=O)(N(=O)(=O))C(O)C(OO)(C(O))C(=O)(OO),241.00699542400002,-7.512597345512789
C(=O)(N(=O)(=O))C(O)C(OO)(C(OO))C(=O),225.01208080400002,-7.8923989885553905
C(=O)(N(=O)(=O))C(O)C(OO)(C(OO))C(=O)(OON(=O)(=O)),301.986988252,-6.563552595288148
C(=O)(N(=O)(=O))C(O)C(OO)(C)C(=O)(OO),225.01208080400002,-6.796605416883076
C(=O)(N(=O)(=O))C(O)C(OO)C(=O)(O),195.00151612000002,-6.931493747136351
C(=O)(N(=O)(=O))C(O)OOC(=O),164.99095143600002,-2.29860473098608
C(=O)(N(=O)(=O))C(O)OOC(=O)C(=O),192.98586605600002,-3.2006205608721605
C(=O)(N(=O)(=O))C(O)OOC(=O)C(=O)C(=O)C(ON(=O)(=O)),295.976423568,-4.546721993102777
C(=O)(N(=O)(=O))C(O)OOC(=O)C(OO)(C)C(=O)(O),269.00191004400006,-7.551654572617397
C(=O)(N(=O)(=O))C(O)OOC(=O)C(OO)(C)C(=O)(OON(=O)(=O)),329.981902872,-4.550043885158142
C(=O)(N(=O)(=O))C(ON(=O)(=O))(OO)C(=O),209.97602964400002,-1.2648563900719323
C(=O)(N(=O)(=O))C(ON(=O)(=O))C(O)(C(=O)(OO))C(=O),267.981508948,-4.187649854714112
C(=O)(N(=O)(=O))C(ON(=O)(=O))C(O)C(=O)(O),223.99167970800002,-4.723668457747613
C(=O)(N(=O)(=O))C(ON(=O)(=O))C(O)C(=O)C(=O)(OO),267.981508948,-5.713410863898068
C(=O)(N(=O)(=O))C(OO)(C(=O)(O))OC(=O),208.98078067600002,-4.797433369868285
C(=O)(N(=O)(=O))C(OO)(C(=O)(O))OOC(=O),224.97569529600003,-4.926808495253782
C(=O)(N(=O)(=O))C(OO)(C(=O))OC(=O)C(=O),220.98078067600002,-2.856672870007954
C(=O)(N(=O)(=O))C(OO)(C(=O))OOC(=O),208.98078067600002,-2.713768145971447
C(=O)(N(=O)(=O))C(OO)(C(=O))OOC(=O)C(O)C(=O),266.98625998000006,-5.001977231173113
C(=O)(N(=O)(=O))C(OO)(C(ON(=O)(=O)))OC(=O)C(O)C(=O),297.992073632,-5.502483992581453
C(=O)(N(=O)(=O))C(OO)(C(OO))OC(=O),210.99643074000002,-4.260141942648223
C(=O)(N(=O)(=O))C(OO)(C(OO))OC(=O)C(ON(=O)(=O))C(=O),313.98698825199995,-6.61639243261776
C(=O)(N(=O)(=O))C(OO)=C(C)C(=O),175.01168688,-3.162646972133804
C(=O)(N(=O)(=O))C(OO)C(=O)(O),164.99095143600002,-3.829953166803905
C(=O)(N(=O)(=O))C(OO)C(=O)C(=O)(O),192.98586605600002,-4.206598000709781
C(=O)(N(=O)(=O))C(OO)C(=O)C(OO),195.00151612000002,-5.061759629010377
C(=O)(N(=O)(=O))C(OO)C(C(=O))C(=O),191.00660150000002,-4.679407693989358
C(=O)(N(=O)(=O))C(OO)C(O)(C(=O)(OO))C(=O),238.99134536000003,-6.767046767510664
C(=O)(N(=O)(=O))C(OO)C(O)(C)C(=O),193.02225156400002,-4.751335007135275
C(=O)(N(=O)(=O))C(OO)C(O)(C)C(=O)(O),209.01716618400002,-7.115153156803781
C(=O)(N(=O)(=O))C(OO)C(O)(C)C(=O)(OO),225.01208080400002,-7.875460628731196
C(=O)(N(=O)(=O))C(OO)C(O)(C)C(=O)(OON(=O)(=O)),269.997159012,-3.660046714891201
C(=O)(N(=O)(=O))C(OO)C(O)C(=O)(OO),210.99643074000002,-6.062907680792012
C(=O)(N(=O)(=O))C(OO)C(O)C(=O)C(=O)(OO),238.99134536000003,-6.614263482610038
C(=O)(N(=O)(=O))C(OO)OC(=O),164.99095143600002,-2.554863031286696
C(=O)(N(=O)(=O))C(OO)OC(=O)(O),180.98586605600002,-4.158736067316809
C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(=O)C(=O)(O),264.97060991600006,-5.430862007960971
C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(O)(C)C(=O)(O),281.001910044,-7.736124349788943
C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(O)(C)C(=O)(OO),296.996824664,-6.893140616931427
C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(O)C(=O)(O),266.98625998000006,-7.386056131967191
C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(O)C(=O)(OO),282.98117460000003,-8.40060752120481
C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(ON(=O)(=O))C(=O)(OO),327.9662528079999,-5.561656472273324
C(=O)(N(=O)(=O))C(OO)OC(=O)C(=O)C(OO)(C)C(=O)(O),296.99682466400003,-8.423787804214701
C(=O)(N(=O)(=O))C(OO)OC(=O)C(C(=O))=CC(=O)(O),262.99134536,-7.667163288862323
C(=O)(N(=O)(=O))C(OO)OC(=O)C(C(O))C(=O)C(=O)(O),281.001910044,-9.247421888448562
C(=O)(N(=O)(=O))C(OO)OC(=O)C(C(ON(=O)(=O)))C(=O)C(=O)(O),325.98698825199995,-7.794396671866821
C(=O)(N(=O)(=O))C(OO)OC(=O)C(C)C(=O),221.01716618400002,-4.599381120217716
C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C(O))C(=O),253.00699542400002,-6.607912986937017
C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C(O))C(ON(=O)(=O))C(=O)(O),343.9975529359999,-9.668874678536945
C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C(OO))C(=O)C(=O)(O),312.991739284,-9.632235845832568
C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C)C(=O)(O),253.00699542400002,-6.602430649553068
C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C)C(=O)C(=O)(O),281.001910044,-7.35794426899984
C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C)C(O)C(=O)(O),283.017560108,-9.551601028213865
C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)(C)C(O)C(=O)(OO),299.012474728,-7.584388581153655
C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(=O),222.99643074000002,-5.068633959755229
C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(=O)C(=O)(O),266.98625998000006,-6.572840677599866
C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(=O)C(OO),269.00191004400006,-8.039066309181296
C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(O)(C(=O)(O))C(ON(=O)(=O)),343.997552936,-9.054371269995244
C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(O)(C)C(=O)(O),283.017560108,-7.324886575322969
C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(ON(=O)(=O))C(=O)(O),313.98698825199995,-7.947295456649138
C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(OO)(C(O))C(=O)(O),315.007389348,-12.634349288126248
C(=O)(N(=O)(=O))C(OO)OC(=O)C(O)C(OO)C(=O)(OO),300.991739284,-8.019184862592335
C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))(C(O))C(=O)C(=O)(O),341.9819028719999,-8.137327337442667
C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))(C(OO))C(=O)C(=O)(O),357.9768174919999,-8.355787712287677
C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))(C)C(=O),281.997159012,-4.676949925723427
C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))(C)C(=O)(O),297.992073632,-6.4674328690352265
C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))(C)C(O)C(=O)(OO),343.9975529359999,-6.789697227982811
C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))C(=O)C(=O),295.976423568,-4.392533761409194
C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))C(O)(C)C(=O)(O),328.00263831599995,-8.025322179721806
C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))C(O)C(=O)(O),313.98698825199995,-8.006699209370717
C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))C(O)C(=O)(OO),329.9819028719999,-6.919421858083641
C(=O)(N(=O)(=O))C(OO)OC(=O)C(ON(=O)(=O))C(OO)(C)C(=O)(O),343.9975529359999,-9.448975516465053
C(=O)(N(=O)(=O))C(OO)OC(=O)C(OO),210.99643074000002,-4.273527796685806
C(=O)(N(=O)(=O))C(OO)OC(=O)C(OO)C(O)(C)C(=O)(O),299.01247472800003,-9.314053806975538
C(=O)(N(=O)(=O))C(OO)OC(=O)C(OO)C(O)(C)C(=O)(OO),315.007389348,-9.6571118313254
C(=O)(N(=O)(=O))C(OO)OC(=O)C=C(C(=O)(O))C(=O),262.99134536,-7.89803262215649
C(=O)(N(=O)(=O))C(OO)OC(=O)CC(=O),207.00151612000002,-4.878945081025341
C(=O)(N(=O)(=O))C(OO)OC(=O)CC(=O)(O),222.99643074000002,-6.333828543070613
C(=O)(N(=O)(=O))C(OO)OC(=O)CC(=O)(OO),238.99134536000003,-6.298808004701028
C(=O)(N(=O)(=O))C1(C(=O)(O))OC1C(O)C(ON(=O)(=O))C(=O)(O),309.992073632,-9.074801500645608
C(=O)(N(=O)(=O))C1(C(=O)(O))OC1C(OO)C(O)C(=O)(O),281.001910044,-10.643787935447332
C(=O)(N(=O)(=O))C1(C(=O)(O))OC1C(OO)C(ON(=O)(=O))C(=O)(O),325.98698825199995,-9.477519510286715
C(=O)(N(=O)(=O))C1(C(=O)(O))OC1C=CC(=O)(OO),246.99643074000002,-8.185233606465243
C(=O)(N(=O)(=O))C1(C(=O)(OO))OC1C(O)C(=O),234.99643074000002,-6.127265973079731
C(=O)(N(=O)(=O))C1(C(=O)(OO))OC1C=CC(=O)(OO),262.99134536,-4.761855426113435
C(=O)(N(=O)(=O))C1(C(ON(=O)(=O)))OC1C(OO)C(O)C(=O)(OO),328.00263831599995,-8.372496231740442
